cod_ncm;nom_categoria;desc_ncm;ignore1;ignore2;ignore3;ignore4;ignore5;
03025400;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03025400 - MERLUZAS E ABRÓTEAS FRESCAS OU REFRIGERADAS;;;;;;
03025500;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03025500 - MERLUZA-DO-ALASCA FRESCA OU REFRIGERADA;;;;;;
03025600;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03025600 - VERDINHOS FRESCOS OU REFRIGERADOS;;;;;;
03025900;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03025900 - OUTROS PEIXES FRESCOS OU REFRIGERADOS;;;;;;
03027100;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03027100 - TILÁPIAS FRESCAS OU REFRIGERADAS;;;;;;
03027210;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03027210 - BAGRE FRESCO OU REFRIGERADO;;;;;;
03027290;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03027290 - OUTROS BAGRES FRESCOS OU REFRIGERADOS;;;;;;
03027300;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03027300 - CARPAS FRESCAS OU REFRIGERADAS;;;;;;
03027400;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03027400 - ENGUIAS FRESCAS OU REFRIGERADAS;;;;;;
03027900;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03027900 - OUTROS PEIXES FRESCOS OU REFRIGERADOS;;;;;;
03028100;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028100 - CAÇÃO E OUTROS TUBARÕES FRESCOS OU REFIRGERADOS;;;;;;
03028200;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028200 - RAIAS FRESCAS OU REFRIGERADAS;;;;;;
03028310;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028310 - MERLUZA NEGRA (DISSOSTICHUS ELEGINOIDES);;;;;;
03028320;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028320 - MERLUZA ANTÁRTICA FRESCA OU REFRIGERADA;;;;;;
03028400;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028400 - ROBALOS FRESCOS OU REFRIGERADOS;;;;;;
03028500;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028500 - PARGOS OU SARGOS (SPARIDAE) FRESCOS OU REFRIGERADOS;;;;;;
03028910;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;PARGO (LUTJANUS PURPUREUS) ;;;;;;
03028911;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028911 - AGULHÕES FRESCOS OU REFRIGERADOS;;;;;;
03028912;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028912 - PARGO (LUTJANUS PURPUREUS) FRESCO OU REFRIGERADO;;;;;;
03028921;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028921 - CHERNE-POVEIRO FRESCO OU REFRIGERADO;;;;;;
03028922;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028922 - GAROUPAS FRESCAS OU REFRIGERADAS;;;;;;
03028923;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028923 - ESTURJÃO FRESCO OU REFRIGERADO;;;;;;
03028924;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028924 - PEIXES-REI FRESCOS OU REFRIGERADOS;;;;;;
03028931;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028931 - CURIMATÃS FRESCAS OU REFRIGERADAS;;;;;;
03028932;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028932 - TILÁPIAS FRESCAS OU REFRIGERADAS;;;;;;
03028933;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028933 - SURUBINS FRECOS OU REFRIGERADOS;;;;;;
03028934;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028934 - TRAÍRA FRESCA OU REFRIGERADA;;;;;;
03028935;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028935 - PIAUS (LEPORINUS SPP.) FRESCO OU REFRIGERADO;;;;;;
03028936;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028936 - TAINHAS FRESCAS OU REFRIGERADAS;;;;;;
03028937;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028937 - PIRARUCU (ARAPAIMA GIGAS) FRESCO OU REFRIGERADO;;;;;;
03028938;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028938 - PESCADAS (CYNOCION SPP.) FRESCO OU REFRIGERADO;;;;;;
03028941;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028941 - PIRAMUTABA FRESCA OU REFRIGERADA;;;;;;
03028942;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028942 - DOURADA (BRACHYPLATYSTOMA FLAVICANS) FRESCA/REFRIGERADA;;;;;;
03028943;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028943 - PACU (PIARATUS MESOPOTAMICUS) FRESCO OU REFRIGERADO;;;;;;
03028944;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028944 - TAMBAQUI (COLOSSOMA MACROPOMUM) FRESCO/REFRIGERADO;;;;;;
03028945;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028945 - TAMBACU (HÍBRIDO DE TAMBAQUI E PACU) FRESCO/REFRIGERADO;;;;;;
03028990;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03028990 - OUTROS PEIXES FRESCOS OU REFRIGERADOS;;;;;;
03029000;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03029000 - FÍGADOS, OVAS, E SÊMEN DE PEIXES FRESCOS OU REFRIGERADO;;;;;;
03029100;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03029100 - -- FÍGADOS, OVAS E GÔNADAS MASCULINAS;;;;;;
03029200;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03029200 - -- BARBATANAS DE TUBARÃO;;;;;;
03029900;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03029900 - -- OUTROS;;;;;;
03031100;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03031100 - SALMÕES VERM.(ONCORHYNCHUS NERKA)CONG.;;;;;;
03031200;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03031200 - SALMÕES-DO-PACÍFICO CONGELADOS;;;;;;
03031300;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03031300 - SALMÃO-DO-ATLÂNTICO E SALMÃO-DO-DANÚBIO CONGELADOS;;;;;;
03031400;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03031400 - TRUTAS CONGELADAS;;;;;;
03031900;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03031900 - OUTROS PEIXES CONGELADOS;;;;;;
03032300;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03032300 - TILÁPIAS CONGELADAS;;;;;;
03032410;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03032410 - BAGRE CONGELADO;;;;;;
03032490;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03032490 - OUTROS BAGRES CONGELADOS;;;;;;
03032500;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03032500 - CARPAS CONGELADAS;;;;;;
03032600;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03032600 - ENGUIAS CONGELADAS;;;;;;
03032900;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03032900 - OUTROS PEIXES CONGELADAS;;;;;;
03033100;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03033100 - LINGUADOS-GIGANTES, CONG.EXC.FÍG.OVAS,SÊMEN;;;;;;
03033200;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03033200 - SOLHAS/PATRUÇAS, CONG.EXC.FÍG.OVAS.SÊMEN;;;;;;
03033300;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03033300 - LINGUADO(SOLEA SPP.),CONG.,EXC.FÍG,OVAS,SÊM.;;;;;;
03033400;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03033400 - PREGADO CONGELADO;;;;;;
03033900;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03033900 - OUTROS PEIXES CHATOS CONGELADOS;;;;;;
03034100;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03034100 - ATUNS-BRANCOS / GERMÕES,CONG.,EXC.FÍGADOS;;;;;;
03034200;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03034200 - ALBACORAS(THUNNUS ALBACARES),CONGELADOS;;;;;;
03034300;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03034300 - BONITO-LISTR./VENTR RAIAD, FRES.,REFR.,EXC.FÍG.;;;;;;
03034400;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03034400 - ALBACORAS-BANDOLIM(THUNNUS OBESUS)CONG.;;;;;;
03034500;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03034500 - ATUNS AZUIS CONGELADOS;;;;;;
03034600;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03034600 - ATUNS DO SUL (THUNNUS MACCOYII)CONGELADOS;;;;;;
03034900;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03034900 - OUTROS PEIXES CONGELADOS;;;;;;
03035100;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03035100 - ARENQUES,CONG.,EXC.FÍGADO,OVAS,SÊMEN;;;;;;
03035300;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03035300 - SARDINHAS, ANCHOVETA CONGELADAS;;;;;;
03035400;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03035400 - CAVALINHAS CONGELADAS;;;;;;
03035500;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03035500 - CHICHARROS CONGELADOS;;;;;;
03035600;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03035600 - BIJUPIRÁ CONGELADO;;;;;;
03035700;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03035700 - ESPADARTE CONGELADO;;;;;;
03035910;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03035910 - ESPADINS, MARLINS, VELEIROS (ISTIOPHORIDAE);;;;;;
03035920;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03035920 - ANCHOITA (ENGRAULIS ANCHOITA);;;;;;
03035990;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03035990 - OUTROS;;;;;;
03036300;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03036300 - BACALHAU-DO-ATLÂNT.,DA-GROELÂNDIA DO PACÍFICO CONGELADO;;;;;;
03036400;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03036400 - HADDOCK OU LUBINA CONGELADO;;;;;;
03036500;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03036500 - SAITHE (POLLACHIUS VIRENS) CONGELADO;;;;;;
03036600;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03036600 - MERLUZAS E ABRÓTEAS CONGELADAS;;;;;;
03036700;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03036700 - MERLUZA-DO-ALASCA CONGELADA;;;;;;
03036800;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03036800 - VERDINHOS CONGELADOS;;;;;;
03036910;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03036910 - MERLUZA ROSADA CONGELADA;;;;;;
03036990;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03036990 - OUTROS PEIXES CONGELADOS;;;;;;
03038111;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038111 - TUBARÃO-AZUL INTEIRO CONGELADO;;;;;;
03038112;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038112 - TUBARÃO-AZUL EVISCERADO,S/CABEÇA,S/BARBATANAS,CONGELADO;;;;;;
03038113;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038113 - TUBARÃO-AZUL EM PEDAÇOS, COM PELE, CONGELADO;;;;;;
03038114;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038114 - TUBARÃO-AZUL EM PEDAÇOS, SEM PELE, CONGELADO;;;;;;
03038119;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038119 - TUBARÃO-AZUL EM QQ. OUTRA FORMA, CONGELADO;;;;;;
03038190;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038190 - CAÇÃO E OUTROS TUBARÕES CONGELADOS;;;;;;
03038200;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038200 - RAIAS CONGELADAS;;;;;;
03038311;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038311 - MERLUZA NEGRA EVISCERADA, S/CABEÇA,S/CAUDA, CONGELADA;;;;;;
03038312;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038312 - CABEÇAS DE MERLUZA NEGRA CONGELADAS;;;;;;
03038319;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038319 - OUTRAS FORMAS DE MERLUZA NEGRA CONGELADA;;;;;;
03038321;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038321 - MERLUZA ANTÁRTICA EVISCERADA S/CABEÇA,S/CAUDA,CONGELADA;;;;;;
03038322;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038322 - CABEÇAS DE MERLUZA ANTÁRTICA CONGELADAS;;;;;;
03038329;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038329 - OUTRAS FORMAS DE MERLUZA ANTÁRTICA, CONGELADAS;;;;;;
03038400;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038400 - ROBALOS CONGELADOS;;;;;;
03038910;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038910 - CORVINA CONGELADA;;;;;;
03038920;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038920 - PESCADAS CONGELADAS;;;;;;
03038931;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038931 - AGULHÕES CONGELADOS;;;;;;
03038932;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038932 - PARGO (LUTJANUS PURPUREUS) CONGELADO;;;;;;
03038933;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038933 - PEIXE-SAPO CONGELADO;;;;;;
03038941;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038941 - CHERNE-POVEIRO CONGELADO;;;;;;
03038942;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038942 - GAROUPAS CONGELADAS;;;;;;
03038943;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038943 - TAINHAS CONGELADAS;;;;;;
03038944;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038944 - ESTURJÕES CONGELADOS;;;;;;
03038945;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038945 - PEIXES-REI CONGELADOS;;;;;;
03038946;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038946 - NOTOTENIAS CONGELDAS;;;;;;
03038951;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038951 - CURIMATÃS CONGELADOS;;;;;;
03038952;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038952 - TILÁPIAS CONGELADAS;;;;;;
03038953;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038953 - SURUBINS CONGELADOS;;;;;;
03038954;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038954 - TRAÍRA CONGELADA;;;;;;
03038955;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038955 - PIAUS (LEPORINUS SPP.) CONGELADOS;;;;;;
03038956;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038956 - PIRARUCU (ARAPAIMA GIGAS) CONGELADO;;;;;;
03038957;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038957 - ANCHOITA CONGELADA;;;;;;
03038961;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038961 - PIRAMUTABA(BRACHYPLATYSTOMA VAILLANTII)CONGELADO;;;;;;
03038962;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038962 - DOURADA(BRACHYPLATYSTOMA FLHVICANS)CONGELADA;;;;;;
03038963;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038963 - PACU(PIARACTUS MESOPOTAMICUS)CONGELADO;;;;;;
03038964;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038964 - TAMBAQUI(COLOSSOMA MACROPOMUM)CONGELADO;;;;;;
03038965;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038965 - TAMBACU(HÍBRIDO DE TAMBAQUI E PACU)CONGELADO;;;;;;
03038990;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03038990 - OUTROS PEIXES CONGELADOS;;;;;;
03039000;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03039000 - FÍGADOS,OVAS E SÊMEM CONGELADOS;;;;;;
03039100;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03039100 - -- FÍGADOS, OVAS E GÔNADAS MASCULINAS;;;;;;
03039200;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03039200 - -- BARBATANAS DE TUBARÃO;;;;;;
03039910;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03039910 - CABEÇAS DE MERLUZA NEGRA (DISSOSTICHUS ELEGINOIDES);;;;;;
03039920;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03039920 - CABEÇAS DE MERLUZA ANTÁRTICA (DISSOSTICHUS MAWSONI);;;;;;
03039990;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03039990 - OUTROS;;;;;;
03043100;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03043100 - FILÉS DE TILÁPIAS,FRESCOS,REFRIGERADOS;;;;;;
03043210;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03043210 - FILÉS DE BAGRE,FRESCOS,REFRIGERADOS;;;;;;
03043290;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03043290 - OUTROS FILÉS DE BAGRE,FRESCOS,REFRIGERADOS;;;;;;
03043300;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03043300 - FILÉS DE PERCA-DO-NILO,FRESCOS;;;;;;
03043900;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03043900 - OUTS.FILÉS DE CARPAS,ENGUIAS,PEIXE CABEÇA SERP.FRESC.RE;;;;;;
03044100;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03044100 - FILÉS DE SALMÕES-DO-PACÍFICO E SALM.DO DANÚBIO FRESC.RE;;;;;;
03044200;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03044200 - FILÉS DE TRUTAS(SALMO TRUTA ETC.)FRESCOS OU REFRIGERADO;;;;;;
03044300;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03044300 - FILÉS DE PEIXES CHATOS(PLEURONECTIDAE)FRESCOS OU REFRIG;;;;;;
03044400;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03044400 - FILÉS PEIXES FAMÍLIAS(BREGMACEROTIDAE,ETC.)FRESC.REFRIG;;;;;;
03044500;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03044500 - FILÉS DE ESPARDATE(XIPHIAS GLADIUS)FRESCOS OU REFRIG.;;;;;;
03044600;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03044600 - FILÉS DE MERLUZA NEGRA E MERLUZA ANTÁRTICA FRESC.OU REF;;;;;;
03044700;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03044700 - -- CAÇÃO E OUTROS TUBARÕES;;;;;;
03044800;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03044800 - -- RAIAS (RAJIDAE);;;;;;
03044910;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03044910 - FILÉS DE CHERNE-POVEIRO(POLYPRION AMERICANUS)FRSC.OU RE;;;;;;
03044920;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03044920 - FILÉS DE GAROUPAS(ACANTHISTIUS SPP.)FRESCOS OU REFRIG.;;;;;;
03044990;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03044990 - OUTROS FILÉS DE PEIXES FRESCOS OU REFRIGERADOS;;;;;;
03045100;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03045100 - CARNES D/TILÁPIAS,BAGRES,CARPAS,ENGUIAS,ETC.FRESC/REFRI;;;;;;
03045200;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03045200 - CARNES D/SALMONÍDEOS FRESCOS OU REFRIGERADOS;;;;;;
03045300;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03045300 - CARNES D/PEIXES DAS FAMÍLIAS BREGMACEROTIDAE,ETC.FRES/R;;;;;;
03045400;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03045400 - CARNE D/ESPADARTE(XIPHIAS GLADIUS)FRESCO OU REFRIGERADO;;;;;;
03045500;PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS;03045500 - CARNES/MERLUZA NEGRA E MERLUZA ANTÁRTICA FRESC./REFRIG.;;;;;;
